DATAFLOW,REF_AREA:Geographic area,INDICATOR:Indicator,SEX:Sex,TIME_PERIOD:Time period,OBS_VALUE:Observation Value,UNIT_MULTIPLIER:Unit multiplier,UNIT_MEASURE:Unit of measure,OBS_STATUS:Observation Status,OBS_CONF:Observation confidentaility,LOWER_BOUND:Lower Bound,UPPER_BOUND:Upper Bound,WGTD_SAMPL_SIZE:Weighted Sample Size,OBS_FOOTNOTE:Observation footnote,SERIES_FOOTNOTE:Series footnote,DATA_SOURCE:Data Source,SOURCE_LINK:Citation of or link to the data source,CUSTODIAN:Custodian,TIME_PERIOD_METHOD:Time period activity related to when the data are collected,REF_PERIOD:Reference Period,COVERAGE_TIME:The period of time for which data are provided,AGE:Current age
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2021,1.7,0: Units,PCNT: %,RA: Reanalysed,,1,2.8,9771967,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición Continua  Mexico 2021,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2016,0.2,0: Units,PCNT: %,RA: Reanalysed,,0.1,0.5,5398330.5,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición de Medio Camino ENSANUT MC 2016. Cuernavaca  México  Instituto Nacional de Salud Pública  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2019,0.1,0: Units,PCNT: %,RA: Reanalysed,,0.1,0.4,4544067,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta nacional de salud y nutrición 2018. Cuernavaca  México  Instituto Nacional de Salud Pública  2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2020,0.6,0: Units,PCNT: %,RA: Reanalysed,,0.2,1.8,4882049.5,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición Continua COVID-19  Mexico 2020,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),F: Female,2021,0.3,0: Units,PCNT: %,RA: Reanalysed,,0.1,1.6,4870548,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición Continua  Mexico 2021,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2016,0.4,0: Units,PCNT: %,RA: Reanalysed,,0.1,0.9,5493977.5,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición de Medio Camino ENSANUT MC 2016. Cuernavaca  México  Instituto Nacional de Salud Pública  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2019,0.6,0: Units,PCNT: %,RA: Reanalysed,,0.3,1.5,4939151,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta nacional de salud y nutrición 2018. Cuernavaca  México  Instituto Nacional de Salud Pública  2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2020,0.2,0: Units,PCNT: %,RA: Reanalysed,,0,0.8,5009193,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición Continua COVID-19  Mexico 2020,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),M: Male,2021,0.6,0: Units,PCNT: %,RA: Reanalysed,,0.2,2.1,4901419,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición Continua  Mexico 2021,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2016,0.3,0: Units,PCNT: %,RA: Reanalysed,,0.1,0.6,10892308,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición de Medio Camino ENSANUT MC 2016. Cuernavaca  México  Instituto Nacional de Salud Pública  2016,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2019,0.4,0: Units,PCNT: %,RA: Reanalysed,,0.2,0.8,9483218,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta nacional de salud y nutrición 2018. Cuernavaca  México  Instituto Nacional de Salud Pública  2019,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2020,0.4,0: Units,PCNT: %,RA: Reanalysed,,0.2,1,9891242,Height/length modality (standing/lying) was not collected,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición Continua COVID-19  Mexico 2020,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2021,0.5,0: Units,PCNT: %,RA: Reanalysed,,0.2,1.2,9771967,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,Encuesta Nacional de Salud y Nutrición Continua  Mexico 2021,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,MOF: Middle of fieldwork,,1988-2021,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2016,10.15388775,0: Units,PCNT: %,MD: Modelled,,8.716217995,11.78269768,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2017,10.15418816,0: Units,PCNT: %,MD: Modelled,,8.647821426,11.87497044,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2018,10.15536308,0: Units,PCNT: %,MD: Modelled,,8.579953194,11.97333145,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2019,10.15518284,0: Units,PCNT: %,MD: Modelled,,8.517067909,12.07099724,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,MEX: Mexico,NT_BW_LBW: Prevalence of low birth weight among new-borns,_T: Total,2020,10.15384674,0: Units,PCNT: %,MD: Modelled,,8.442501068,12.1622858,,modelled estimate,UNICEF-WHO Low birthweight estimates 2023,UNICEF-WHO Low birthweight estimates 2023,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2020,_T: Total
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_57: Micronesia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,15.1,0: Units,PCNT: %,E: Estimated value,,11.6,19.5,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_57: Micronesia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,14.9,0: Units,PCNT: %,E: Estimated value,,11.4,19.2,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_57: Micronesia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,14.7,0: Units,PCNT: %,E: Estimated value,,11.2,19,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_57: Micronesia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,14.4,0: Units,PCNT: %,E: Estimated value,,10.9,18.7,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_57: Micronesia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2020,14.1,0: Units,PCNT: %,E: Estimated value,,10.7,18.4,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_57: Micronesia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021,13.8,0: Units,PCNT: %,E: Estimated value,,10.3,18.2,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_57: Micronesia,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2022,13.5,0: Units,PCNT: %,E: Estimated value,,10.1,17.9,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,37.8,0: Units,PCNT: %,E: Estimated value,,36.4,39.1,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,37.9,0: Units,PCNT: %,E: Estimated value,,36.3,39.5,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,38,0: Units,PCNT: %,E: Estimated value,,36.2,39.7,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,37.9,0: Units,PCNT: %,E: Estimated value,,35.9,40,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2020,37.8,0: Units,PCNT: %,E: Estimated value,,35.7,40,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2021,37.6,0: Units,PCNT: %,E: Estimated value,,35.2,40.1,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2022,37.4,0: Units,PCNT: %,E: Estimated value,,34.7,40.2,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_WHZ_NE2: Weight-for-height <-2 SD (wasting),_T: Total,2022,5.6,0: Units,PCNT: %,E: Estimated value,,4.4,7.2,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNDEV_017: Middle Africa,NT_ANT_WHZ_NE3: Weight-for-height <-3 SD (severe wasting),_T: Total,2022,1.6,0: Units,PCNT: %,E: Estimated value,,1.3,2,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2016,17.1,0: Units,PCNT: %,E: Estimated value,,16.2,17.9,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2017,16.7,0: Units,PCNT: %,E: Estimated value,,15.8,17.7,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2018,16.4,0: Units,PCNT: %,E: Estimated value,,15.3,17.5,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2019,16,0: Units,PCNT: %,E: Estimated value,,14.9,17.3,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
UNICEF:GLOBAL_DATAFLOW(1.0): Cross-sector indicators,UNICEF_MENA: Middle East and North Africa,NT_ANT_HAZ_NE2: Height-for-age <-2 SD (stunting),_T: Total,2020,15.8,0: Units,PCNT: %,E: Estimated value,,14.6,17.1,,,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,UNICEF/WHO/World Bank Joint Malnutrition Estimates Expanded Databases  May 2023,https://data.unicef.org/topic/nutrition/malnutrition/,UNICEF Division of Data  Analysis  Planning and Monitoring,OTHER: Other,,2000-2022,Y0T4: Under 5 years old
